date,change_categorical,daily_change_pred,daily_change,tweets_count,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment
2019-10-10,Increase,1.2870745065337583,0.08588646201284078,6,0.05,0.781,0.168,0.836
2019-10-14,Increase,0.3619256502176649,3.658879358600253,8,0.0,0.881,0.119,0.9218
2019-10-15,Increase,0.7212409444574686,0.3619256502176649,3,0.054,0.841,0.105,0.6596
2019-10-16,Increase,0.8546684073532651,0.7212409444574686,2,0.0,0.711,0.289,0.9081
2019-10-17,Decrease,-1.9162530025068516,0.8546684073532651,1,0.0,1.0,0.0,0.0
2019-10-21,Increase,0.8205135304751865,-1.3426710155750143,1,0.155,0.634,0.211,0.2003
2019-10-22,Decrease,-0.3521408193121189,0.8205135304751865,2,0.0,1.0,0.0,0.0
2019-10-23,Increase,17.669231691554142,-0.3521408193121189,5,0.0,0.746,0.254,0.9703
2019-10-24,Increase,9.493457268561967,17.669231691554142,3,0.134,0.615,0.251,0.3542
2019-10-25,Decrease,-0.12799749259770898,9.493457268561967,5,0.025,0.836,0.139,0.745
2019-10-28,Decrease,-3.5061492510349286,-0.12799749259770898,7,0.152,0.739,0.109,-0.5859
2019-10-30,Decrease,-0.028566937578278218,-0.38264591395096303,5,0.032,0.827,0.14,0.9064
2019-10-31,Decrease,-0.5112447684490151,-0.028566937578278218,2,0.164,0.8,0.036,-0.6597
2019-11-01,Increase,1.3277596454551066,-0.5112447684490151,2,0.0,0.794,0.206,0.8061
2019-11-05,Increase,2.9506362157895483,-0.0787463972486857,2,0.053,0.692,0.254,0.8713
2019-11-06,Increase,2.7435846729491065,2.9506362157895483,5,0.0,0.946,0.054,0.4019
2019-11-07,Increase,0.4768428304748218,2.7435846729491065,4,0.0,0.9,0.1,0.5859
2019-11-08,Increase,2.358065350874861,0.4768428304748218,3,0.113,0.73,0.157,0.6012
2019-11-13,Increase,0.93612236481031,-1.0916468126461851,2,0.0,0.573,0.427,0.9347
2019-11-14,Increase,0.807206725572529,0.93612236481031,3,0.13,0.87,0.0,-0.0516
2019-11-18,Increase,2.722932369589759,-0.6190149941642686,4,0.061,0.763,0.177,0.8595
2019-11-20,Increase,0.7410186417849518,-2.0304838369284757,1,0.366,0.634,0.0,-0.8689
2019-11-21,Decrease,-6.140971027094532,0.7410186417849518,3,0.0,0.792,0.208,0.7639
2019-11-22,Increase,0.9908659857390978,-6.140971027094532,4,0.0,0.76,0.24,0.7177
2019-11-26,Increase,0.7205500995077996,-2.2061027672718114,1,0.0,0.319,0.681,0.7506
2019-11-27,Decrease,-0.4075043908339016,0.7205500995077996,2,0.0,1.0,0.0,0.0
2019-11-29,Increase,1.4942111846685036,-0.4075043908339016,1,0.0,1.0,0.0,0.0
2019-12-10,Increase,1.106529066071671,2.7420250938843926,2,0.104,0.686,0.21,0.8356
2019-12-12,Decrease,-0.3586460411961423,1.9790134329906284,3,0.0,0.901,0.099,0.3182
2019-12-13,Increase,6.448284769981916,-0.3586460411961423,1,0.0,1.0,0.0,0.0
2019-12-17,Increase,3.736247476722432,-0.6579377597418778,1,0.0,0.484,0.516,0.4926
2019-12-18,Increase,2.7699370213496,3.736247476722432,3,0.089,0.638,0.273,0.8036
2019-12-19,Increase,0.38362236875670863,2.7699370213496,4,0.082,0.769,0.15,0.7408
2019-12-20,Increase,3.360543506210978,0.38362236875670863,2,0.077,0.833,0.09,0.1027
2019-12-24,Increase,1.338036975247037,1.4383870715597435,2,0.0,0.678,0.322,0.8591
2019-12-26,Decrease,-0.12995676487765895,1.338036975247037,9,0.03,0.858,0.112,0.9151
2019-12-30,Increase,0.8753290371766864,-3.6432851070181345,17,0.042,0.79,0.168,0.991
2019-12-31,Increase,2.851817436557736,0.8753290371766864,1,0.0,0.722,0.278,0.6588
2020-01-07,Increase,4.920484712014184,3.8800525477639782,1,0.0,1.0,0.0,0.0
2020-01-08,Decrease,-2.1945011900097344,4.920484712014184,1,0.0,0.455,0.545,0.8011
2020-01-10,Increase,9.76890425281116,-0.6627337258982902,2,0.0,0.0,1.0,0.6249
2020-01-14,Decrease,-3.61020476908076,2.4882821215955757,1,0.0,0.715,0.285,0.4926
2020-01-15,Decrease,-0.96624776360148,-3.61020476908076,1,0.0,0.782,0.218,0.6486
2020-01-16,Decrease,-0.5822894156913949,-0.96624776360148,2,0.097,0.903,0.0,-0.2263
2020-01-17,Increase,7.1890343555153,-0.5822894156913949,1,0.0,0.881,0.119,0.4019
2020-01-21,Increase,4.086257330325438,7.1890343555153,3,0.039,0.619,0.342,0.9216
2020-01-22,Increase,0.4635155787340972,4.086257330325438,3,0.145,0.672,0.183,0.1007
2020-01-24,Decrease,-1.2039239472993346,-1.2897636514425437,1,0.0,1.0,0.0,0.0
2020-01-29,Increase,10.296222583607006,2.485447928842732,1,0.0,0.789,0.211,0.4939
2020-01-30,Increase,1.5230690926841373,10.296222583607006,1,0.397,0.455,0.148,-0.2942
2020-02-03,Increase,13.725642668895222,19.894862891486284,7,0.054,0.82,0.126,0.9029
2020-02-04,Decrease,-17.175839109965338,13.725642668895222,1,0.0,1.0,0.0,0.0
2020-02-05,Increase,1.9409316438660615,-17.175839109965338,2,0.0,0.773,0.227,0.6124
2020-02-07,Increase,3.102649712093797,-0.11883747086235408,5,0.035,0.788,0.177,0.9793
2020-02-10,Increase,0.4019359955035551,3.102649712093797,10,0.051,0.78,0.169,0.9851
2020-02-12,Increase,4.78437804109626,-0.9155805041086928,1,0.0,1.0,0.0,0.0
2020-02-14,Increase,7.2959740335659875,-0.4937850327034421,1,0.0,1.0,0.0,0.0
2020-02-18,Increase,6.8755832700809325,7.2959740335659875,1,0.0,0.177,0.823,0.8519
2020-02-21,Decrease,-7.459490327646511,0.1767787535011056,2,0.0,0.88,0.12,0.7964
2020-02-25,Decrease,-2.6390470576789893,-4.0633739641448905,2,0.0,1.0,0.0,0.0
2020-02-26,Decrease,-12.814581509376032,-2.6390470576789893,4,0.143,0.546,0.311,0.7372
2020-02-27,Decrease,-1.6214991164397283,-12.814581509376032,1,0.0,1.0,0.0,0.0
2020-03-03,Increase,0.5351966203106517,0.2541660955376335,1,0.211,0.662,0.126,-0.1779
2020-03-04,Decrease,-3.3302130346912984,0.5351966203106517,3,0.038,0.684,0.278,0.9451
2020-03-05,Decrease,-2.90667559890071,-3.3302130346912984,1,0.0,1.0,0.0,0.0
2020-03-10,Decrease,-1.7200453178938149,6.139799245279697,5,0.0,0.731,0.269,0.8829
2020-03-11,Decrease,-11.617236635793462,-1.7200453178938149,2,0.21,0.566,0.224,-0.2649
2020-03-19,Decrease,-0.025726281287452583,18.387680604606587,2,0.039,0.844,0.117,0.4224
2020-03-20,Increase,1.581181504218354,-0.025726281287452583,1,0.211,0.508,0.281,0.5187
2020-03-23,Increase,16.281744931685218,1.581181504218354,6,0.047,0.757,0.196,0.9432
2020-03-24,Increase,6.78217670705059,16.281744931685218,11,0.085,0.618,0.296,0.9938
2020-03-25,Decrease,-2.0565551426258155,6.78217670705059,5,0.071,0.786,0.142,0.8655
2020-03-26,Decrease,-2.6128465212773238,-2.0565551426258155,4,0.058,0.711,0.231,0.7644
2020-03-27,Decrease,-2.377711239525171,-2.6128465212773238,4,0.035,0.696,0.269,0.9572
2020-03-30,Increase,4.355446239344318,-2.377711239525171,1,0.0,0.244,0.756,0.4767
2020-03-31,Decrease,-8.099242695255349,4.355446239344318,3,0.0,0.867,0.133,0.7712
2020-04-01,Decrease,-5.625466677799073,-8.099242695255349,2,0.0,0.748,0.252,0.4019
2020-04-02,Increase,5.6197349294398125,-5.625466677799073,7,0.175,0.766,0.06,-0.9246
2020-04-03,Increase,7.547761796824881,5.6197349294398125,8,0.038,0.802,0.16,0.8918
2020-04-06,Increase,5.658216311303653,7.547761796824881,7,0.066,0.811,0.124,0.3907
2020-04-07,Increase,0.6215064869088183,5.658216311303653,3,0.0,0.5,0.5,0.4588
2020-04-08,Increase,4.402012273005385,0.6215064869088183,5,0.115,0.691,0.195,0.6249
2020-04-09,Increase,13.603843084522982,4.402012273005385,9,0.135,0.788,0.078,-0.5765
2020-04-13,Increase,9.054454384906377,13.603843084522982,5,0.031,0.855,0.114,0.7567
2020-04-16,Increase,1.164767209852724,2.107342775914933,12,0.106,0.779,0.115,0.3726
2020-04-17,Decrease,-0.9988172713000676,1.164767209852724,3,0.053,0.91,0.037,0.0129
2020-04-20,Decrease,-7.9907878098968705,-0.9988172713000676,5,0.0,0.763,0.237,0.8877
2020-04-22,Decrease,-3.6169360452659394,6.609683216575624,7,0.0,0.809,0.191,0.9577
2020-04-23,Increase,2.7663162729485657,-3.6169360452659394,8,0.016,0.747,0.237,0.9578
2020-04-24,Increase,10.14962514279798,2.7663162729485657,6,0.105,0.739,0.155,0.6556
2020-04-29,Decrease,-2.327264998768164,4.0812874900431515,2,0.277,0.555,0.169,-0.5475
2020-05-01,Increase,8.536758097120401,-10.30337058259072,3,0.0,0.927,0.073,0.3182
2020-05-04,Increase,0.9222346841307072,8.536758097120401,3,0.09,0.83,0.081,0.1531
2020-05-05,Increase,1.8705876066954288,0.9222346841307072,4,0.162,0.565,0.272,0.5116
2020-05-06,Decrease,-0.32457438425383955,1.8705876066954288,4,0.0,0.747,0.253,0.8588
2020-05-07,Increase,5.0484637338690685,-0.32457438425383955,13,0.085,0.766,0.149,0.9458
2020-05-08,Decrease,-0.9921694939304282,5.0484637338690685,6,0.127,0.751,0.122,-0.0772
2020-05-11,Decrease,-0.2317246801219475,-0.9921694939304282,11,0.065,0.613,0.322,0.9925
2020-05-12,Decrease,-2.279439564094932,-0.2317246801219475,4,0.086,0.893,0.022,-0.6351
2020-05-13,Increase,1.5639216916390142,-2.279439564094932,3,0.0,0.852,0.148,0.6892
2020-05-14,Decrease,-0.5178449270694885,1.5639216916390142,2,0.0,0.687,0.313,0.4926
2020-05-15,Increase,1.8093761637960395,-0.5178449270694885,3,0.155,0.676,0.169,0.3134
2020-05-18,Decrease,-0.6907273172423678,1.8093761637960395,1,0.0,1.0,0.0,0.0
2020-05-22,Increase,0.2436067585628532,-1.2953100151288033,1,0.0,1.0,0.0,0.0
2020-05-26,Increase,0.1660844641893977,0.2436067585628532,1,0.0,0.0,1.0,0.7003
2020-05-29,Increase,7.5568833037050975,3.622440366626756,1,0.083,0.645,0.272,0.6079
2020-06-08,Decrease,-0.9737614260812876,7.255600044898047,2,0.11,0.778,0.112,0.0258
2020-06-10,Decrease,-5.0934108690126605,8.97019761467368,10,0.122,0.742,0.135,0.2313
2020-06-11,Decrease,-3.860857732067424,-5.0934108690126605,2,0.0,0.832,0.168,0.5927
2020-06-15,Decrease,-0.8850529153080933,5.946878439847225,1,0.0,1.0,0.0,0.0
2020-06-16,Increase,0.9835800181061448,-0.8850529153080933,8,0.035,0.816,0.149,0.9091
2020-06-18,Decrease,-0.3048003644624764,1.227077161664325,3,0.0,1.0,0.0,0.0
2020-06-19,Decrease,-0.6574054904811333,-0.3048003644624764,3,0.0,0.847,0.153,0.4019
2020-06-22,Increase,0.7502637010405655,-0.6574054904811333,5,0.0,0.895,0.105,0.6597
2020-06-24,Increase,2.6153931542133524,-4.085729663179649,1,0.0,1.0,0.0,0.0
2020-06-25,Decrease,-2.661312157129714,2.6153931542133524,5,0.043,0.762,0.195,0.9214
2020-06-26,Increase,5.169106826469472,-2.661312157129714,6,0.056,0.594,0.35,0.8563
2020-06-29,Increase,6.98073554213261,5.169106826469472,1,0.0,0.667,0.333,0.3612
2020-07-01,Increase,7.951734128033849,3.687680726581788,4,0.0,0.718,0.282,0.9706
2020-07-02,Increase,13.479396859567272,7.951734128033849,11,0.024,0.705,0.27,0.9924
2020-07-06,Increase,1.332760471462957,13.479396859567272,3,0.145,0.855,0.0,-0.4389
2020-07-07,Decrease,-1.7253501256945911,1.332760471462957,2,0.0,0.756,0.244,0.9042
2020-07-08,Increase,2.079242972436468,-1.7253501256945911,1,0.0,0.477,0.523,0.6588
2020-07-09,Increase,10.784780126583128,2.079242972436468,2,0.0,0.465,0.535,0.3182
2020-07-10,Decrease,-3.08095866272291,10.784780126583128,10,0.093,0.787,0.12,0.437
2020-07-13,Increase,1.3185838290627359,-3.08095866272291,11,0.091,0.686,0.223,0.9676
2020-07-14,Increase,1.9257683215130104,1.3185838290627359,6,0.0,0.706,0.294,0.9095
2020-07-15,Decrease,-2.9346528317257587,1.9257683215130104,4,0.0,0.655,0.345,0.7845
2020-07-21,Increase,1.5283501212834285,-4.5429119768489965,7,0.0,0.893,0.107,0.6962
2020-07-22,Decrease,-4.977608151564271,1.5283501212834285,1,0.0,1.0,0.0,0.0
2020-07-23,Decrease,-6.34934897503604,-4.977608151564271,4,0.0,0.831,0.169,0.6239
2020-07-24,Increase,8.652088941189696,-6.34934897503604,3,0.0,0.745,0.255,0.8011
2020-07-27,Decrease,-4.0991194878295945,8.652088941189696,2,0.0,0.289,0.711,0.8122
2020-07-29,Decrease,-0.7751283084536986,1.5320072444858999,4,0.044,0.724,0.232,0.8085
2020-07-30,Decrease,-3.813799865290912,-0.7751283084536986,3,0.0,0.798,0.202,0.872
2020-08-07,Decrease,-2.350091592020576,-2.4751920972830517,3,0.197,0.586,0.217,0.1531
2020-08-11,Increase,13.123642613988215,-3.1144035436077577,5,0.0,0.803,0.197,0.8221
2020-08-12,Increase,4.260469954928103,13.123642613988215,1,0.512,0.0,0.488,-0.0258
2020-08-14,Increase,11.203055843576125,1.8328148859506843,11,0.051,0.75,0.199,0.9921
2020-08-17,Increase,2.8028395559453134,11.203055843576125,1,0.115,0.885,0.0,-0.5255
2020-08-18,Decrease,-0.4536099546276873,2.8028395559453134,1,0.0,0.668,0.332,0.838
2020-08-19,Increase,6.563643934019402,-0.4536099546276873,3,0.106,0.837,0.057,-0.4939
2020-08-20,Increase,2.4053003869978884,6.563643934019402,3,0.023,0.907,0.07,0.3919
2020-08-24,Increase,0.4537789063413289,-1.7453843015600825,1,0.306,0.694,0.0,-0.296
2020-08-26,Increase,3.974604236477664,6.416618923405237,2,0.106,0.769,0.125,0.1027
2020-08-27,Decrease,-1.132329943990784,3.974604236477664,3,0.129,0.716,0.155,0.4086
2020-08-28,Increase,12.568902044142805,-1.132329943990784,2,0.0,0.766,0.234,0.8658
2020-09-01,Decrease,-5.826753686360362,-4.669694009718938,1,0.245,0.755,0.0,-0.0772
2020-09-02,Decrease,-9.023849511099346,-5.826753686360362,1,0.0,0.241,0.759,0.743
2020-09-03,Increase,2.781328580889131,-9.023849511099346,1,0.0,1.0,0.0,0.0
2020-09-04,Decrease,-21.062826144208536,2.781328580889131,1,0.0,1.0,0.0,0.0
2020-09-09,Increase,1.3814561470615994,10.923354307141175,3,0.035,0.916,0.049,0.261
2020-09-10,Increase,0.3716283988856484,1.3814561470615994,4,0.0,0.762,0.238,0.9677
2020-09-11,Increase,12.583170675810585,0.3716283988856484,1,0.0,0.727,0.273,0.5983
2020-09-15,Decrease,-1.7787263932533492,7.182692674122992,2,0.0,0.776,0.224,0.8055
2020-09-16,Decrease,-4.1493156203905155,-1.7787263932533492,3,0.0,0.917,0.083,0.2263
2020-09-17,Increase,4.4210380805586915,-4.1493156203905155,1,0.428,0.572,0.0,-0.4576
2020-09-21,Decrease,-5.598701093034363,1.6374580689575202,2,0.081,0.604,0.315,0.9264
2020-09-22,Decrease,-10.341094335303747,-5.598701093034363,2,0.0,0.4,0.6,0.4588
2020-09-23,Increase,1.9534187294943492,-10.341094335303747,1,0.0,0.508,0.492,0.4404
2020-09-28,Decrease,-0.505699150304284,3.4025668958968858,4,0.07,0.794,0.136,0.6757
2020-09-29,Increase,2.3719193136425116,-0.505699150304284,2,0.1,0.766,0.134,0.1779
2020-10-01,Decrease,-7.379062623614197,4.463763889086492,2,0.0,0.794,0.206,0.6369
2020-10-02,Increase,2.5512530851912407,-7.379062623614197,4,0.0,0.373,0.627,0.8953
2020-10-05,Decrease,-2.74853925266918,2.5512530851912407,4,0.0,0.796,0.204,0.8687
2020-10-06,Increase,2.734425939955454,-2.74853925266918,2,0.202,0.798,0.0,-0.7643
2020-10-07,Increase,0.14578548143937553,2.734425939955454,13,0.18,0.705,0.115,-0.964
2020-10-08,Increase,1.8970666598263848,0.14578548143937553,2,0.037,0.688,0.275,0.9773
2020-10-09,Increase,1.912439583633363,1.8970666598263848,1,0.098,0.797,0.105,0.0516
2020-10-12,Increase,0.9834967722295752,1.912439583633363,8,0.049,0.788,0.163,0.9794
2020-10-13,Increase,3.279971811637284,0.9834967722295752,4,0.164,0.836,0.0,-0.2411
2020-10-14,Decrease,-2.6923874352518644,3.279971811637284,7,0.0,0.921,0.079,0.63
2020-10-15,Decrease,-2.051771376513545,-2.6923874352518644,1,0.0,1.0,0.0,0.0
2020-10-16,Decrease,-2.0106049049264385,-2.051771376513545,3,0.0,0.808,0.192,0.807
2020-10-21,Increase,0.7453136918672109,0.16590325709362475,1,0.0,1.0,0.0,0.0
2020-10-22,Decrease,-1.2118658396290116,0.7453136918672109,5,0.06,0.807,0.133,0.69
2020-10-23,Decrease,-0.0832099706280176,-1.2118658396290116,1,0.0,1.0,0.0,0.0
2020-10-27,Decrease,-4.393897519056244,1.0469196510098475,1,0.0,0.532,0.468,0.6588
2020-10-28,Increase,1.1846701366300838,-4.393897519056244,1,0.201,0.658,0.141,-0.2893
2020-10-29,Decrease,-5.547301504812374,1.1846701366300838,3,0.0,0.793,0.207,0.5707
2020-11-03,Decrease,-0.6888376862938306,5.840049826606576,1,0.229,0.63,0.141,-0.7425
2020-11-05,Decrease,-1.85806208744862,4.064322510580709,1,0.0,1.0,0.0,0.0
2020-11-06,Decrease,-2.0211657622239643,-1.85806208744862,3,0.0,0.875,0.125,0.872
2020-11-09,Decrease,-2.5874814037361142,-2.0211657622239643,4,0.0,0.826,0.174,0.9041
2020-11-10,Increase,1.6497757512711653,-2.5874814037361142,1,0.0,0.294,0.706,0.802
2020-11-12,Decrease,-0.7917256868826605,-1.2873672606448228,1,0.0,0.294,0.706,0.802
2020-11-13,Decrease,-0.10036809353962672,-0.7917256868826605,2,0.0,0.649,0.351,0.4019
